order,Year,Month,Day,Date,DOY,TOD,Time,Shade,Transect,Stick,Distance to stick one,Height,Temperature,,,,,
3102,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,2,3,7,100,25.6,,,,,
3103,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,2,4,27,0,27.1,,,,,
3104,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,2,4,27,10,27.9,,,,,
3105,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,2,4,27,20,28.7,,,,,
3106,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,2,4,27,30,27.2,,,,,
3107,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,2,4,27,40,28.1,,,,,
3108,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,2,4,27,50,27.3,,,,,
3109,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,2,4,27,60,25.8,,,,,
3110,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,2,4,27,70,25.4,,,,,
3111,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,2,4,27,80,24.8,,,,,
3112,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,2,4,27,90,24.5,,,,,
3113,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,2,4,27,100,24,,,,,
3114,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,3,1,0,0,21.7,,,,,
3115,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,3,1,0,10,22.4,,,,,
3116,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,3,1,0,20,22.5,,,,,
3117,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,3,1,0,30,23.5,,,,,
3118,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,3,1,0,40,24.6,,,,,
3119,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,3,1,0,50,25.5,,,,,
3120,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,3,1,0,60,25.9,,,,,
3121,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,3,1,0,70,24.5,,,,,
3122,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,3,1,0,80,25,,,,,
3123,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,3,1,0,90,24.5,,,,,
3124,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,3,1,0,100,24.2,,,,,
3125,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,2,2,0,22.9,,,,,
3126,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,2,2,10,24.5,,,,,
3127,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,2,2,20,25.4,,,,,
3128,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,2,2,30,25.1,,,,,
3129,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,2,2,40,24.6,,,,,
3130,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,2,2,50,24.6,,,,,
3131,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,2,2,60,24.7,,,,,
3132,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,2,2,70,24.5,,,,,
3133,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,2,2,80,24,,,,,
3134,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,2,2,90,24,,,,,
3135,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,2,2,100,24,,,,,
3136,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,3,7,0,26.5,,,,,
3137,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,3,7,10,28.5,,,,,
3138,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,3,7,20,29.3,,,,,
3139,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,3,7,30,28,,,,,
3140,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,3,7,40,27.1,,,,,
3141,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,3,7,50,26.7,,,,,
3142,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,3,7,60,26,,,,,
3143,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,3,7,70,26,,,,,
3144,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,3,7,80,26,,,,,
3145,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,3,7,90,25.3,,,,,
3146,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,3,7,100,26.1,,,,,
3147,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,4,27,0,23.5,,,,,
3148,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,4,27,10,24.3,,,,,
3149,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,4,27,20,24,,,,,
3150,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,4,27,30,24,,,,,
3151,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,4,27,40,24.9,,,,,
3152,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,4,27,50,24.9,,,,,
3153,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,4,27,60,24.4,,,,,
3154,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,4,27,70,24.1,,,,,
3155,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,4,27,80,24.2,,,,,
3156,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,4,27,90,23.5,,,,,
3157,2024,7,14,7/14/2024,196,1,8:00 AM,0,3,4,27,100,22.4,,,,,
3158,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,1,0,0,21.1,,,,,
3159,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,1,0,10,21.2,,,,,
3160,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,1,0,20,21.4,,,,,
3161,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,1,0,30,22.8,,,,,
3162,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,1,0,40,24.8,,,,,
3163,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,1,0,50,26,,,,,
3164,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,1,0,60,25.5,,,,,
3165,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,1,0,70,26,,,,,
3166,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,1,0,80,25.4,,,,,
3167,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,1,0,90,25.4,,,,,
3168,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,1,0,100,25.5,,,,,
3169,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,2,2,0,21.1,,,,,
3170,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,2,2,10,22,,,,,
3171,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,2,2,20,23.2,,,,,
3172,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,2,2,30,22.8,,,,,
3173,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,2,2,40,23.9,,,,,
3174,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,2,2,50,24.5,,,,,
3175,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,2,2,60,24.5,,,,,
3176,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,2,2,70,24,,,,,
3177,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,2,2,80,23.8,,,,,
3178,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,2,2,90,23.9,,,,,
3179,2024,7,14,7/14/2024,196,1,8:00 AM,0,4,2,2,100,23.5,,,,,
3180,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,3,7,0,25.5,,,,,
3181,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,3,7,10,28.6,,,,,
3182,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,3,7,20,28.5,,,,,
3183,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,3,7,30,27.5,,,,,
3184,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,3,7,40,27.4,,,,,
3185,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,3,7,50,26.8,,,,,
3186,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,3,7,60,26.2,,,,,
3187,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,3,7,70,25.3,,,,,
3188,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,3,7,80,25.1,,,,,
3189,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,3,7,90,25.1,,,,,
3190,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,3,7,100,25.1,,,,,
3191,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,4,27,0,24.4,,,,,
3192,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,4,27,10,25.3,,,,,
3193,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,4,27,20,25.8,,,,,
3194,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,4,27,30,24.2,,,,,
3195,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,4,27,40,24.1,,,,,
3196,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,4,27,50,25,,,,,
3197,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,4,27,60,24.8,,,,,
3198,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,4,27,70,25.3,,,,,
3199,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,4,27,80,24.6,,,,,
3200,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,4,27,90,25,,,,,
3201,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,4,4,27,100,24.4,,,,,
3202,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,5,1,0,0,21.9,,,,,
3203,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,5,1,0,10,22.9,,,,,
3204,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,5,1,0,20,24.9,,,,,
3205,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,5,1,0,30,23.2,,,,,
3206,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,5,1,0,40,25.5,,,,,
3207,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,5,1,0,50,24,,,,,
3208,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,5,1,0,60,23.8,,,,,
3209,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,5,1,0,70,23.7,,,,,
3210,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,5,1,0,80,24.6,,,,,
3211,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,5,1,0,90,24.3,,,,,
3212,2024,7,14,7/14/2024,196,1,8:00 AM,0.5,5,1,0,100,23.6,,,,,
3213,2024,7,14,7/14/2024,196,1,8:00 AM,0,5,2,2,0,24.5,,,,,
3214,2024,7,14,7/14/2024,196,1,8:00 AM,0,5,2,2,10,25.5,,,,,
3215,2024,7,14,7/14/2024,196,1,8:00 AM,0,5,2,2,20,24.4,,,,,
3216,2024,7,14,7/14/2024,196,1,8:00 AM,0,5,2,2,30,22.5,,,,,
3217,2024,7,14,7/14/2024,196,1,8:00 AM,0,5,2,2,40,22.4,,,,,
3218,2024,7,14,7/14/2024,196,1,8:00 AM,0,5,2,2,50,22.3,,,,,
3219,2024,7,14,7/14/2024,196,1,8:00 AM,0,5,2,2,60,22.3,,,,,
3220,2024,7,14,7/14/2024,196,1,8:00 AM,0,5,2,2,70,22.9,,,,,
3221,2024,7,14,7/14/2024,196,1,8:00 AM,0,5,2,2,80,22.8,,,,,
3222,2024,7,14,7/14/2024,196,1,8:00 AM,0,5,2,2,90,23.5,,,,,
3223,2024,7,14,7/14/2024,196,1,8:00 AM,0,5,2,2,100,23.3,,,,,
3224,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,3,7,0,19,,,,,
3225,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,3,7,10,20.5,,,,,
3226,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,3,7,20,21.6,,,,,
3227,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,3,7,30,23,,,,,
3228,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,3,7,40,22.5,,,,,
3229,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,3,7,50,23.8,,,,,
3230,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,3,7,60,23.6,,,,,
3231,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,3,7,70,23.1,,,,,
3232,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,3,7,80,23.5,,,,,
3233,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,3,7,90,23.1,,,,,
3234,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,3,7,100,22.9,,,,,
3235,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,4,27,0,20.9,,,,,
3236,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,4,27,10,20.1,,,,,
3237,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,4,27,20,20.8,,,,,
3238,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,4,27,30,21.4,,,,,
3239,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,4,27,40,21.8,,,,,
3240,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,4,27,50,21.8,,,,,
3241,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,4,27,60,22,,,,,
3242,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,4,27,70,22,,,,,
3243,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,4,27,80,22.2,,,,,
3244,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,4,27,90,22,,,,,
3245,2024,7,14,7/14/2024,196,1,8:00 AM,1,5,4,27,100,21,,,,,
3246,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,1,1,0,0,36.4,,,,,
3247,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,1,1,0,10,40.7,,,,,
3248,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,1,1,0,20,42.6,,,,,
3249,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,1,1,0,30,41.4,,,,,
3250,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,1,1,0,40,40.7,,,,,
3251,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,1,1,0,50,40.8,,,,,
3252,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,1,1,0,60,40.4,,,,,
3253,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,1,1,0,70,41.7,,,,,
3254,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,1,1,0,80,41.1,,,,,
3255,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,1,1,0,90,41.2,,,,,
3256,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,1,1,0,100,41.5,,,,,
3257,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,2,2,0,46,,,,,
3258,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,2,2,10,48.8,,,,,
3259,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,2,2,20,47.4,,,,,
3260,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,2,2,30,42.3,,,,,
3261,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,2,2,40,42.3,,,,,
3262,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,2,2,50,43,,,,,
3263,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,2,2,60,42.1,,,,,
3264,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,2,2,70,42,,,,,
3265,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,2,2,80,42.9,,,,,
3266,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,2,2,90,42.4,,,,,
3267,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,2,2,100,42.8,,,,,
3268,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,3,7,0,47,,,,,
3269,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,3,7,10,48.2,,,,,
3270,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,3,7,20,44.9,,,,,
3271,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,3,7,30,44.9,,,,,
3272,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,3,7,40,44.5,,,,,
3273,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,3,7,50,44,,,,,
3274,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,3,7,60,43.8,,,,,
3275,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,3,7,70,43.4,,,,,
3276,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,3,7,80,42.8,,,,,
3277,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,3,7,90,42.9,,,,,
3278,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,3,7,100,41.5,,,,,
3279,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,4,27,0,43.5,,,,,
3280,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,4,27,10,42.1,,,,,
3281,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,4,27,20,40.9,,,,,
3282,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,4,27,30,38.4,,,,,
3283,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,4,27,40,37.1,,,,,
3284,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,4,27,50,36.5,,,,,
3285,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,4,27,60,35.1,,,,,
3286,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,4,27,70,35,,,,,
3287,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,4,27,80,35.3,,,,,
3288,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,4,27,90,33.6,,,,,
3289,2024,7,14,7/14/2024,196,2,12:00 PM,0,1,4,27,100,35.1,,,,,
3290,2024,7,14,7/14/2024,196,2,12:00 PM,1,2,1,0,0,38.6,,,,,
3291,2024,7,14,7/14/2024,196,2,12:00 PM,1,2,1,0,10,44.3,,,,,
3292,2024,7,14,7/14/2024,196,2,12:00 PM,1,2,1,0,20,41,,,,,
3293,2024,7,14,7/14/2024,196,2,12:00 PM,1,2,1,0,30,39,,,,,
3294,2024,7,14,7/14/2024,196,2,12:00 PM,1,2,1,0,40,38.6,,,,,
3295,2024,7,14,7/14/2024,196,2,12:00 PM,1,2,1,0,50,39.8,,,,,
3296,2024,7,14,7/14/2024,196,2,12:00 PM,1,2,1,0,60,39.9,,,,,
3297,2024,7,14,7/14/2024,196,2,12:00 PM,1,2,1,0,70,39.2,,,,,
3298,2024,7,14,7/14/2024,196,2,12:00 PM,1,2,1,0,80,39.1,,,,,
3299,2024,7,14,7/14/2024,196,2,12:00 PM,1,2,1,0,90,38.7,,,,,
3300,2024,7,14,7/14/2024,196,2,12:00 PM,1,2,1,0,100,38.9,,,,,
3301,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,2,2,0,60.6,,,,,
3302,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,2,2,10,51,,,,,
3303,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,2,2,20,48.1,,,,,
3304,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,2,2,30,48.9,,,,,
3305,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,2,2,40,43.5,,,,,
3306,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,2,2,50,45,,,,,
3307,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,2,2,60,44.3,,,,,
3308,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,2,2,70,44,,,,,
3309,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,2,2,80,44,,,,,
3310,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,2,2,90,43.6,,,,,
3311,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,2,2,100,43,,,,,
3312,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,3,7,0,44,,,,,
3313,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,3,7,10,45.8,,,,,
3314,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,3,7,20,47.7,,,,,
3315,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,3,7,30,44.3,,,,,
3316,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,3,7,40,43.6,,,,,
3317,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,3,7,50,43.2,,,,,
3318,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,3,7,60,42.8,,,,,
3319,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,3,7,70,41.8,,,,,
3320,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,3,7,80,41.9,,,,,
3321,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,3,7,90,42,,,,,
3322,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,3,7,100,41,,,,,
3323,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,4,27,0,48.9,,,,,
3324,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,4,27,10,44.8,,,,,
3325,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,4,27,20,41.4,,,,,
3326,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,4,27,30,35.9,,,,,
3327,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,4,27,40,35.4,,,,,
3328,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,4,27,50,34.2,,,,,
3329,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,4,27,60,33,,,,,
3330,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,4,27,70,32.5,,,,,
3331,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,4,27,80,31.9,,,,,
3332,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,4,27,90,32.1,,,,,
3333,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,2,4,27,100,32,,,,,
3334,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,3,1,0,0,33.6,,,,,
3335,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,3,1,0,10,34.5,,,,,
3336,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,3,1,0,20,33.3,,,,,
3337,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,3,1,0,30,32.9,,,,,
3338,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,3,1,0,40,34.3,,,,,
3339,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,3,1,0,50,35,,,,,
3340,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,3,1,0,60,35.4,,,,,
3341,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,3,1,0,70,35.8,,,,,
3342,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,3,1,0,80,35.7,,,,,
3343,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,3,1,0,90,35.7,,,,,
3344,2024,7,14,7/14/2024,196,2,12:00 PM,0.5,3,1,0,100,35.6,,,,,
3345,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,2,2,0,51,,,,,
3346,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,2,2,10,48.5,,,,,
3347,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,2,2,20,47.4,,,,,
3348,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,2,2,30,45.3,,,,,
3349,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,2,2,40,44.6,,,,,
3350,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,2,2,50,43.5,,,,,
3351,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,2,2,60,42.5,,,,,
3352,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,2,2,70,42.5,,,,,
3353,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,2,2,80,42.1,,,,,
3354,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,2,2,90,40.3,,,,,
3355,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,2,2,100,40.3,,,,,
3356,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,3,7,0,59,,,,,
3357,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,3,7,10,48.9,,,,,
3358,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,3,7,20,48.5,,,,,
3359,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,3,7,30,44.6,,,,,
3360,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,3,7,40,43.3,,,,,
3361,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,3,7,50,43.1,,,,,
3362,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,3,7,60,42.4,,,,,
3363,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,3,7,70,42.1,,,,,
3364,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,3,7,80,42.1,,,,,
3365,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,3,7,90,40.9,,,,,
3366,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,3,7,100,40.4,,,,,
3367,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,4,27,0,43.1,,,,,
3368,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,4,27,10,43.6,,,,,
3369,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,4,27,20,40,,,,,
3370,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,4,27,30,34,,,,,
3371,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,4,27,40,37.4,,,,,
3372,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,4,27,50,37.2,,,,,
3373,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,4,27,60,35,,,,,
3374,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,4,27,70,34.7,,,,,
3375,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,4,27,80,34.7,,,,,
3376,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,4,27,90,33.6,,,,,
3377,2024,7,14,7/14/2024,196,2,12:00 PM,0,3,4,27,100,33.6,,,,,
3378,2024,7,14,7/14/2024,196,2,12:00 PM,0,4,1,0,0,47.4,,,,,
3379,2024,7,14,7/14/2024,196,2,12:00 PM,0,4,1,0,10,44,,,,,
3380,2024,7,14,7/14/2024,196,2,12:00 PM,0,4,1,0,20,45.2,,,,,
3381,2024,7,14,7/14/2024,196,2,12:00 PM,0,4,1,0,30,40.8,,,,,
3382,2024,7,14,7/14/2024,196,2,12:00 PM,0,4,1,0,40,41.4,,,,,
3383,2024,7,14,7/14/2024,196,2,12:00 PM,0,4,1,0,50,40.5,,,,,
3384,2024,7,14,7/14/2024,196,2,12:00 PM,0,4,1,0,60,38.3,,,,,
3385,2024,7,14,7/14/2024,196,2,12:00 PM,0,4,1,0,70,37.9,,,,,
3386,2024,7,14,7/14/2024,196,2,12:00 PM,0,4,1,0,80,37.1,,,,,
3387,2024,7,14,7/14/2024,196,2,12:00 PM,0,4,1,0,90,37.1,,,,,
3388,2024,7,14,7/14/2024,196,2,12:00 PM,0,4,1,0,100,36.9,,,,,
3389,2024,7,14,7/14/2024,196,2,12:00 PM,0,4,2,2,0,47.8,,,,,
3390,2024,7,14,7/14/2024,196,2,12:00 PM,0,4,2,2,10,47.2,,,,,
3391,2024,7,14,7/14/2024,196,2,12:00 PM,0,4,2,2,20,46.8,,,,,
3392,2024,7,14,7/14/2024,196,2,12:00 PM,0,4,2,2,30,45.4,,,,,
3393,2024,7,14,7/14/2024,196,2,12:00 PM,0,4,2,2,40,42.9,,,,,
3394,2024,7,14,7/14/2024,196,2,12:00 PM,0,4,2,2,50,43,,,,,
3395,2024,7,14,7/14/2024,196,2,12:00 PM,0,4,2,2,60,43.5,,,,,
